"Year","sst_raw","sst_anomaly","Stock.ID","sst_lm","sst_exp","sst_gam"
1974,11.3970979281834,-0.467029686275642,106,-0.392224663766055,-0.389709182527399,-0.392224663766545
1975,11.243363073894,-0.620764540565095,106,-0.560614995212444,-0.557934091752086,-0.560614995212967
1976,11.1267367090498,-0.737390905409291,106,-0.691896837213634,-0.689068324811291,-0.691896837214186
1977,11.6366580554417,-0.227469559017342,106,-0.196630967978723,-0.193672681812782,-0.196630967979299
1978,12.2922778470176,0.428150232558503,106,0.444333346440188,0.447403549265751,0.444333346439588
1979,11.8755671977997,0.0114395833406236,106,0.0129672200653003,0.0161314604939591,0.0129672200646826
1980,12.0313435622624,0.167215947803343,106,0.154088107371011,0.157328484366712,0.154088107370379
1981,11.8230538708823,-0.0410737435767425,106,-0.0688570611660783,-0.0655584706459447,-0.068857061166721
1982,11.316054889134,-0.548072725325053,106,-0.590511520071367,-0.587172661103017,-0.590511520072015
1983,12.8505603585924,0.986432744133385,106,0.929338472230045,0.932699632509703,0.929338472229395
1984,11.4281222139086,-0.436005400550452,106,-0.507755149610745,-0.504389677244502,-0.507755149611393
1985,11.7059590135302,-0.158168600928864,106,-0.244573827146134,-0.241222054032995,-0.244573827146777
1986,11.8420831475939,-0.0220444668651435,106,-0.123105170239421,-0.119785129861233,-0.123105170240054
1987,12.0379387991769,0.173811184717842,106,0.0580950041865888,0.0613652561786076,0.0580950041859705
1988,11.8831453323364,0.0190177178773773,106,-0.1113539398109,-0.108151554052899,-0.111353939811501
1989,12.4161183834076,0.551990768948538,106,0.406963634103312,0.410080053555532,0.406963634102734
1990,12.346659387861,0.48253177340193,106,0.322849161399722,0.325861492223162,0.322849161399169
1991,11.7161757264818,-0.147951887977212,106,-0.322289977136465,-0.319399879543404,-0.322289977136986
1992,13.0729782581329,1.20885064367389,106,1.01985707735765,1.02260677481276,1.01985707735716
1993,12.8549053668976,0.990777752438531,106,0.787128708965357,0.789719817041561,0.787128708964907
1994,12.503628219877,0.639500605417918,106,0.421196084787767,0.42361039188323,0.421196084787358
1995,12.9392278535026,1.0751002390435,106,0.84214024125638,0.844359513380928,0.842140241256015
1996,11.9836242539542,0.119496639495157,106,-0.128118835449009,-0.126112854701418,-0.128118835449326
1997,12.9424164295197,1.07828881506061,106,0.816017862959501,0.817792273480666,0.816017862959233
1998,12.9769259861537,1.11279837169469,106,0.835871942436513,0.837396481410771,0.835871942436299
1999,11.250898872103,-0.613228742356044,106,-0.904810648771175,-0.903554305162949,-0.904810648771333
2000,12.3161041736603,0.451976559201226,106,0.145739175629135,0.146708977525906,0.145739175629036
2001,11.5436230387007,-0.320504575758401,106,-0.641397436487454,-0.640732545201555,-0.641397436487493
2002,11.5603755882808,-0.303752026178237,106,-0.639300364064342,-0.638958774870447,-0.639300364064317
2003,12.6575793879373,0.793451773478223,106,0.443247958435169,0.443247831446444,0.44324795843526
2004,13.1624470778874,1.29831946342835,106,0.93346017122828,0.933099891329048,0.933460171228438
2005,12.980352810451,1.11622519599191,106,0.736710426634891,0.735971534432162,0.736710426635119
2006,12.0542481967381,0.190120582279055,106,-0.204049664234997,-0.205185650827183,-0.204049664234697
2007,11.8347712584904,-0.0293563559686301,106,-0.438182079639686,-0.439733665428147,-0.438182079639315
2008,10.6401403290885,-1.22398728537056,106,-1.64746848619858,-1.64945419873893,-1.64746848619813
2009,11.2575444664274,-0.606583148031657,106,-1.04471982601667,-1.04715821564129,-1.04471982601615
2010,11.9148741449629,0.050746530503804,106,-0.402045624638154,-0.404955264484196,-0.402045624637561
2011,11.8753448895046,0.0112172750455225,106,-0.456230357253442,-0.459629843290838,-0.456230357252773
2012,11.7948833874294,-0.0692442270296851,106,-0.551347336485632,-0.555255287545187,-0.551347336484888
2013,12.2269774164472,0.362849801988176,106,-0.13390878462482,-0.138343842426309,-0.133908784623999
2014,12.3743355614798,0.510207947020791,106,-0.00120611674920849,-0.00618694592952274,-0.00120611674831217
2015,13.3534326212747,1.48930500681562,106,0.963235465888704,0.957690177747404,0.963235465889676
2016,13.3851080281394,1.52098041368034,106,0.980255395596415,0.974126937938472,0.980255395597464
1950,10.4996659415109,-1.36446167294816,107,-0.937925198670816,-0.944667367356057,-0.937925198669777
1951,11.1057878562382,-0.758339758220828,107,-0.346458761100513,-0.352614489034089,-0.346458761099543
1952,11.2297064917428,-0.634421122716244,107,-0.237195602752903,-0.242782185637422,-0.237195602752008
1953,11.7735470363072,-0.0905805781518507,107,0.291989464654509,0.286954709854054,0.291989464655327
1954,11.2220627239772,-0.642064890481827,107,-0.274150324832481,-0.278650589802385,-0.274150324831739
1955,10.8908667564392,-0.973260858019848,107,-0.620001769527469,-0.623984904235044,-0.620001769526802
1956,11.8710631643023,0.00693554984322236,107,0.345539161178642,0.342055775824278,0.345539161179232
1957,12.3478749820164,0.483747367557371,107,0.807695501735753,0.804694463458345,0.807695501736269
1958,13.2306014469692,1.36647383251011,107,1.67576648953156,1.67323037466145,1.67576648953201
1959,11.9623036384583,0.0981760239992037,107,0.392813203863676,0.390724567311487,0.392813203864044
1960,11.8328381947109,-0.031289419748174,107,0.248692282959288,0.24703365818962,0.248692282959585
1961,12.305883373533,0.44175575907392,107,0.707081984624398,0.705835883629447,0.707081984624626
1962,11.8123912811279,-0.0517363333311299,107,0.198934415062309,0.198083328335471,0.198934415062467
1963,12.5906221185412,0.726494504082116,107,0.962509775318621,0.962036171828062,0.962509775318711
1964,11.2862903390612,-0.577837275397858,107,-0.356477481318368,-0.35659115415617,-0.356477481318343
1965,10.9103071689606,-0.953820445498489,107,-0.747116128575957,-0.746887444922709,-0.747116128575996
1966,11.7131859234401,-0.150941691018942,107,0.041107148746555,0.0416605931244334,0.0411071487464554
1967,11.7375418458666,-0.126585768592432,107,0.0508075940160657,0.0516681817208848,0.0508075940159074
1968,11.540483048984,-0.323644565475074,107,-0.160906680023524,-0.159756588047324,-0.160906680023739
1969,11.3890583515167,-0.47506926294233,107,-0.326986854647811,-0.325564919140266,-0.32698685464808
1970,11.3427294322423,-0.521398182216801,107,-0.387971251079202,-0.386295154491501,-0.38797125107952
1971,10.7318995850427,-1.13222802941638,107,-1.01345657543579,-1.01154402195696,-1.01345657543616
1972,11.3774076529912,-0.486719961467891,107,-0.382603984644278,-0.380472700227902,-0.382603984644689
1973,11.5920849187034,-0.2720426957557,107,-0.182582196089068,-0.180249928480048,-0.18258219608952
1974,11.3970979281834,-0.467029686275642,107,-0.392224663766055,-0.389709182527399,-0.392224663766545
1975,11.243363073894,-0.620764540565095,107,-0.560614995212444,-0.557934091752086,-0.560614995212967
1976,11.1267367090498,-0.737390905409291,107,-0.691896837213634,-0.689068324811291,-0.691896837214186
1977,11.6366580554417,-0.227469559017342,107,-0.196630967978723,-0.193672681812782,-0.196630967979299
1978,12.2922778470176,0.428150232558503,107,0.444333346440188,0.447403549265751,0.444333346439588
1979,11.8755671977997,0.0114395833406236,107,0.0129672200653003,0.0161314604939591,0.0129672200646826
1980,12.0313435622624,0.167215947803343,107,0.154088107371011,0.157328484366712,0.154088107370379
1981,11.8230538708823,-0.0410737435767425,107,-0.0688570611660783,-0.0655584706459447,-0.068857061166721
1982,11.316054889134,-0.548072725325053,107,-0.590511520071367,-0.587172661103017,-0.590511520072015
1983,12.8505603585924,0.986432744133385,107,0.929338472230045,0.932699632509703,0.929338472229395
1984,11.4281222139086,-0.436005400550452,107,-0.507755149610745,-0.504389677244502,-0.507755149611393
1985,11.7059590135302,-0.158168600928864,107,-0.244573827146134,-0.241222054032995,-0.244573827146777
1986,11.8420831475939,-0.0220444668651435,107,-0.123105170239421,-0.119785129861233,-0.123105170240054
1987,12.0379387991769,0.173811184717842,107,0.0580950041865888,0.0613652561786076,0.0580950041859705
1988,11.8831453323364,0.0190177178773773,107,-0.1113539398109,-0.108151554052899,-0.111353939811501
1989,12.4161183834076,0.551990768948538,107,0.406963634103312,0.410080053555532,0.406963634102734
1990,12.346659387861,0.48253177340193,107,0.322849161399722,0.325861492223162,0.322849161399169
1991,11.7161757264818,-0.147951887977212,107,-0.322289977136465,-0.319399879543404,-0.322289977136986
1992,13.0729782581329,1.20885064367389,107,1.01985707735765,1.02260677481276,1.01985707735716
1993,12.8549053668976,0.990777752438531,107,0.787128708965357,0.789719817041561,0.787128708964907
1994,12.503628219877,0.639500605417918,107,0.421196084787767,0.42361039188323,0.421196084787358
1995,12.9392278535026,1.0751002390435,107,0.84214024125638,0.844359513380928,0.842140241256015
1996,11.9836242539542,0.119496639495157,107,-0.128118835449009,-0.126112854701418,-0.128118835449326
1997,12.9424164295197,1.07828881506061,107,0.816017862959501,0.817792273480666,0.816017862959233
1998,12.9769259861537,1.11279837169469,107,0.835871942436513,0.837396481410771,0.835871942436299
1999,11.250898872103,-0.613228742356044,107,-0.904810648771175,-0.903554305162949,-0.904810648771333
2000,12.3161041736603,0.451976559201226,107,0.145739175629135,0.146708977525906,0.145739175629036
2001,11.5436230387007,-0.320504575758401,107,-0.641397436487454,-0.640732545201555,-0.641397436487493
2002,11.5603755882808,-0.303752026178237,107,-0.639300364064342,-0.638958774870447,-0.639300364064317
2003,12.6575793879373,0.793451773478223,107,0.443247958435169,0.443247831446444,0.44324795843526
2004,13.1624470778874,1.29831946342835,107,0.93346017122828,0.933099891329048,0.933460171228438
2005,12.980352810451,1.11622519599191,107,0.736710426634891,0.735971534432162,0.736710426635119
2006,12.0542481967381,0.190120582279055,107,-0.204049664234997,-0.205185650827183,-0.204049664234697
2007,11.8347712584904,-0.0293563559686301,107,-0.438182079639686,-0.439733665428147,-0.438182079639315
2008,10.6401403290885,-1.22398728537056,107,-1.64746848619858,-1.64945419873893,-1.64746848619813
2009,11.2575444664274,-0.606583148031657,107,-1.04471982601667,-1.04715821564129,-1.04471982601615
2010,11.9148741449629,0.050746530503804,107,-0.402045624638154,-0.404955264484196,-0.402045624637561
2011,11.8753448895046,0.0112172750455225,107,-0.456230357253442,-0.459629843290838,-0.456230357252773
2012,11.7948833874294,-0.0692442270296851,107,-0.551347336485632,-0.555255287545187,-0.551347336484888
2013,12.2269774164472,0.362849801988176,107,-0.13390878462482,-0.138343842426309,-0.133908784623999
2014,12.3743355614798,0.510207947020791,107,-0.00120611674920849,-0.00618694592952274,-0.00120611674831217
2015,13.3534326212747,1.48930500681562,107,0.963235465888704,0.957690177747404,0.963235465889676
2016,13.3851080281394,1.52098041368034,107,0.980255395596415,0.974126937938472,0.980255395597464
1950,10.4996659415109,-1.36446167294816,108,-0.937925198670816,-0.944667367356057,-0.937925198669777
1951,11.1057878562382,-0.758339758220828,108,-0.346458761100513,-0.352614489034089,-0.346458761099543
1952,11.2297064917428,-0.634421122716244,108,-0.237195602752903,-0.242782185637422,-0.237195602752008
1953,11.7735470363072,-0.0905805781518507,108,0.291989464654509,0.286954709854054,0.291989464655327
1954,11.2220627239772,-0.642064890481827,108,-0.274150324832481,-0.278650589802385,-0.274150324831739
1955,10.8908667564392,-0.973260858019848,108,-0.620001769527469,-0.623984904235044,-0.620001769526802
1956,11.8710631643023,0.00693554984322236,108,0.345539161178642,0.342055775824278,0.345539161179232
1957,12.3478749820164,0.483747367557371,108,0.807695501735753,0.804694463458345,0.807695501736269
1958,13.2306014469692,1.36647383251011,108,1.67576648953156,1.67323037466145,1.67576648953201
1959,11.9623036384583,0.0981760239992037,108,0.392813203863676,0.390724567311487,0.392813203864044
1960,11.8328381947109,-0.031289419748174,108,0.248692282959288,0.24703365818962,0.248692282959585
1961,12.305883373533,0.44175575907392,108,0.707081984624398,0.705835883629447,0.707081984624626
1962,11.8123912811279,-0.0517363333311299,108,0.198934415062309,0.198083328335471,0.198934415062467
1963,12.5906221185412,0.726494504082116,108,0.962509775318621,0.962036171828062,0.962509775318711
1964,11.2862903390612,-0.577837275397858,108,-0.356477481318368,-0.35659115415617,-0.356477481318343
1965,10.9103071689606,-0.953820445498489,108,-0.747116128575957,-0.746887444922709,-0.747116128575996
1966,11.7131859234401,-0.150941691018942,108,0.041107148746555,0.0416605931244334,0.0411071487464554
1967,11.7375418458666,-0.126585768592432,108,0.0508075940160657,0.0516681817208848,0.0508075940159074
1968,11.540483048984,-0.323644565475074,108,-0.160906680023524,-0.159756588047324,-0.160906680023739
1969,11.3890583515167,-0.47506926294233,108,-0.326986854647811,-0.325564919140266,-0.32698685464808
1970,11.3427294322423,-0.521398182216801,108,-0.387971251079202,-0.386295154491501,-0.38797125107952
1971,10.7318995850427,-1.13222802941638,108,-1.01345657543579,-1.01154402195696,-1.01345657543616
1972,11.3774076529912,-0.486719961467891,108,-0.382603984644278,-0.380472700227902,-0.382603984644689
1973,11.5920849187034,-0.2720426957557,108,-0.182582196089068,-0.180249928480048,-0.18258219608952
1974,11.3970979281834,-0.467029686275642,108,-0.392224663766055,-0.389709182527399,-0.392224663766545
1975,11.243363073894,-0.620764540565095,108,-0.560614995212444,-0.557934091752086,-0.560614995212967
1976,11.1267367090498,-0.737390905409291,108,-0.691896837213634,-0.689068324811291,-0.691896837214186
1977,11.6366580554417,-0.227469559017342,108,-0.196630967978723,-0.193672681812782,-0.196630967979299
1978,12.2922778470176,0.428150232558503,108,0.444333346440188,0.447403549265751,0.444333346439588
1979,11.8755671977997,0.0114395833406236,108,0.0129672200653003,0.0161314604939591,0.0129672200646826
1980,12.0313435622624,0.167215947803343,108,0.154088107371011,0.157328484366712,0.154088107370379
1981,11.8230538708823,-0.0410737435767425,108,-0.0688570611660783,-0.0655584706459447,-0.068857061166721
1982,11.316054889134,-0.548072725325053,108,-0.590511520071367,-0.587172661103017,-0.590511520072015
1983,12.8505603585924,0.986432744133385,108,0.929338472230045,0.932699632509703,0.929338472229395
1984,11.4281222139086,-0.436005400550452,108,-0.507755149610745,-0.504389677244502,-0.507755149611393
1985,11.7059590135302,-0.158168600928864,108,-0.244573827146134,-0.241222054032995,-0.244573827146777
1986,11.8420831475939,-0.0220444668651435,108,-0.123105170239421,-0.119785129861233,-0.123105170240054
1987,12.0379387991769,0.173811184717842,108,0.0580950041865888,0.0613652561786076,0.0580950041859705
1988,11.8831453323364,0.0190177178773773,108,-0.1113539398109,-0.108151554052899,-0.111353939811501
1989,12.4161183834076,0.551990768948538,108,0.406963634103312,0.410080053555532,0.406963634102734
1990,12.346659387861,0.48253177340193,108,0.322849161399722,0.325861492223162,0.322849161399169
1991,11.7161757264818,-0.147951887977212,108,-0.322289977136465,-0.319399879543404,-0.322289977136986
1992,13.0729782581329,1.20885064367389,108,1.01985707735765,1.02260677481276,1.01985707735716
1993,12.8549053668976,0.990777752438531,108,0.787128708965357,0.789719817041561,0.787128708964907
1994,12.503628219877,0.639500605417918,108,0.421196084787767,0.42361039188323,0.421196084787358
1995,12.9392278535026,1.0751002390435,108,0.84214024125638,0.844359513380928,0.842140241256015
1996,11.9836242539542,0.119496639495157,108,-0.128118835449009,-0.126112854701418,-0.128118835449326
1997,12.9424164295197,1.07828881506061,108,0.816017862959501,0.817792273480666,0.816017862959233
